2016-01-11,1
2016-01-23,1
2016-01-31,1
2016-02-01,1
2016-02-09,5
2016-02-12,2
2016-02-13,19
2016-02-14,1
2016-02-17,9
2016-02-27,40
2016-02-28,6
2016-03-01,7
2016-03-02,8
2016-03-15,2
2016-03-26,9
2016-03-27,2
2016-03-28,6
2016-04-02,2
2016-04-07,10
2016-04-10,2
2016-04-17,3
